,area_nieve,cuenca,dia_sen,temperatura,precipitacion,precipitacion_bool,year,month,dias_sin_precip
5556,257.2850117402525,adda-bornio,0.7526668275320085,22.89815659,0.027439781,0,2015,5,16
5557,247.3381135965936,adda-bornio,0.7412220108485958,22.24917168,0.118758195,1,2015,5,0
5558,249.15766813506767,adda-bornio,0.7295575540864878,17.51337173,0.000852346,0,2015,5,1
5559,242.97118270425543,adda-bornio,0.717676913675962,16.41920299,0.000852,0,2015,5,2
5560,209.3700755604318,adda-bornio,0.705583610107178,17.08574024,0.0,0,2015,5,3
5561,209.3700755604318,adda-bornio,0.6932812268869777,17.51303868,1.39717182,1,2015,5,0
5562,209.3700755604318,adda-bornio,0.6807734094770165,17.48734516,0.092620239,0,2015,5,1
5563,213.2517919091768,adda-bornio,0.6680638642135338,13.34350271,4.376994832,1,2015,5,0
5564,213.2517919091768,adda-bornio,0.6551563572090853,12.52762996,2.502518514,1,2015,5,0
5565,213.2517919091768,adda-bornio,0.6420547132365637,12.70224806,0.801524957,1,2015,5,0
5566,213.2517919091768,adda-bornio,0.6287628145958347,12.42313485,2.343888137,1,2015,5,0
5567,213.2517919091768,adda-bornio,0.615284599963328,11.49699031,2.253214725,1,2015,5,0
5568,213.2517919091768,adda-bornio,0.6016240632249229,11.25769495,1.582103423,1,2015,5,0
5569,213.2517919091768,adda-bornio,0.5877852522924732,14.34424237,0.08911223,0,2015,5,1
5570,248.67245359147464,adda-bornio,0.5737722679043249,16.48826782,0.244463024,1,2015,5,0
5571,248.67245359147464,adda-bornio,0.5595892624101769,17.08567506,0.95927687,1,2015,5,0
5572,240.9090208939847,adda-bornio,0.5452404385406513,15.57817315,5.125511158,1,2015,5,0
5573,239.08946635551047,adda-bornio,0.5307300481619337,16.2431725,2.636651635,1,2015,5,0
5574,239.08946635551047,adda-bornio,0.5160623910158528,16.8265624,2.880256498,1,2015,5,0
5575,234.47992819137585,adda-bornio,0.5012418134457758,14.7727402,9.769947736,1,2015,6,0
5576,201.24273195524705,adda-bornio,0.4862727071086904,16.56268734,0.189388422,1,2015,6,0
5577,180.9850247602342,adda-bornio,0.4711595076738641,17.17113901,0.000858307,0,2015,6,1
5578,172.73637751915115,adda-bornio,0.4559066935084588,16.70387225,0.00365,0,2015,6,2
5579,158.05863757545924,adda-bornio,0.440518784350495,17.81545861,0.084993903,0,2015,6,3
5580,162.30426483189905,adda-bornio,0.4250003399695541,18.6969091,0.858641253,1,2015,6,0
5581,132.5848740368204,adda-bornio,0.4093559588156217,18.5877623,0.111789221,1,2015,6,0
5582,132.5848740368204,adda-bornio,0.3935902766564671,18.47831521,0.106514301,1,2015,6,0
5583,131.85705222143068,adda-bornio,0.3777079652039649,18.35142704,2.527911829,1,2015,6,0
5584,131.85705222143068,adda-bornio,0.3617137307297676,18.152377,0.633985738,1,2015,6,0
5585,123.24449407265278,adda-bornio,0.3456123126707335,15.7492177,1.448380014,1,2015,6,0
5586,115.35975773926458,adda-bornio,0.3294084822245304,14.20440258,0.253180292,1,2015,6,0
5587,113.2975959289938,adda-bornio,0.3131070409358265,13.1526363,0.065531935,0,2015,6,1
5588,113.66150683668866,adda-bornio,0.2967128192734903,11.59787473,0.06370303,0,2015,6,2
5589,116.69409773414566,adda-bornio,0.2802306751992163,11.20062577,9.720651276,1,2015,6,0
5590,136.22398311376878,adda-bornio,0.2636654927280075,14.02601318,0.0,0,2015,6,1
